TIME(2025/07/31 16:07:46.854),LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,SACCADE_MAG,SACCADE_DIR,BKID,BKDUR,BKPMIN,participant_id,Round_ID,Segment_ID,Interval_Start_s,Interval_End_s
208.21875,0.29452,0.61303,12.22337,1.0,1,0.66781,0.52681,10.29042,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.23438,0.29428,0.61315,12.39803,1.0,1,0.66781,0.52681,10.29042,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.25,0.29445,0.61279,11.70143,1.0,1,0.66828,0.52647,10.54121,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.26562,0.29477,0.61272,12.0083,1.0,1,0.66818,0.52582,11.179,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.28125,0.2949,0.61269,12.11355,1.0,1,0.66818,0.52582,11.179,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.29688,0.29477,0.61258,11.91488,1.0,1,0.66823,0.5246,11.12214,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.3125,0.29449,0.61243,12.09002,1.0,1,0.66844,0.52613,10.91895,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.32812,0.29449,0.61243,12.09002,1.0,1,0.66838,0.52616,11.04499,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.35938,0.29466,0.6126,11.89579,1.0,1,0.66849,0.52558,,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.375,0.29465,0.61259,11.84502,1.0,1,0.66825,0.52624,10.70364,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.39062,0.29468,0.6125,11.87781,1.0,1,0.6683,0.52626,10.67604,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.40625,0.29473,0.61242,12.61877,1.0,1,0.66855,0.52602,11.11679,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.42188,0.29503,0.6128,12.3516,1.0,1,0.66867,0.52636,10.74986,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.4375,0.29538,0.61308,12.5875,1.0,1,0.66867,0.52636,10.74986,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.46875,0.29478,0.61298,12.49487,1.0,1,0.66844,0.52621,10.88831,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.46875,0.29568,0.61317,12.34762,1.0,1,0.66863,0.52651,10.60338,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.48438,0.29568,0.61317,12.34762,1.0,1,0.66863,0.52651,10.60338,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.5,0.29561,0.61337,12.28833,1.0,1,0.66839,0.52656,10.62696,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.51562,0.29554,0.61294,,1.0,1,0.66875,0.52648,10.59645,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.53125,0.29545,0.61322,,1.0,1,0.66875,0.52648,10.59645,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.54688,0.29544,0.6127,12.27143,1.0,1,0.66921,0.52629,10.78545,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.5625,0.29595,0.61267,12.38794,1.0,1,0.66905,0.52634,11.00093,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.57812,0.29585,0.61279,12.28752,1.0,1,0.66905,0.52634,11.00093,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.60938,0.2953,0.61228,11.91002,1.0,1,0.66902,0.52613,10.89609,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.60938,0.29559,0.6125,12.48867,1.0,1,0.66896,0.526,10.96635,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.625,0.29574,0.61231,12.36106,1.0,1,0.66898,0.52585,11.07683,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.65625,0.29567,0.6124,11.65698,1.0,1,0.66878,0.52632,10.37781,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.67188,0.29502,0.61262,12.07046,1.0,1,0.66912,0.52618,11.05092,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.6875,0.29496,0.61256,12.06453,1.0,1,0.66872,0.52631,10.00045,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.70312,0.29476,0.61273,12.02056,1.0,1,0.66919,0.52121,10.37665,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.71875,0.29484,0.61217,12.25553,1.0,1,0.66887,0.52562,10.37522,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.73438,0.29485,0.61208,12.35328,1.0,1,0.66887,0.52562,10.37522,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.75,0.29492,0.61304,12.17802,1.0,1,0.66863,0.5271,10.13636,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.76562,0.29481,0.61329,12.07051,1.0,1,0.66877,0.52544,11.08774,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.78125,0.29481,0.61329,12.07051,1.0,1,0.66877,0.52544,11.08774,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.79688,0.29468,0.61347,12.15466,1.0,1,0.6683,0.5274,9.75141,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.8125,0.29481,0.61329,12.07051,1.0,1,0.66859,0.527,10.56859,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.82812,0.29483,0.61289,11.72679,1.0,1,0.66859,0.527,10.56859,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.84375,0.29486,0.61296,12.03263,1.0,1,0.66842,0.52582,10.48285,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.85938,0.29483,0.61284,11.71203,1.0,1,0.66896,0.52608,9.66463,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.875,0.29483,0.61284,11.71203,1.0,1,0.66897,0.52598,9.65238,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.89062,0.29484,0.6128,11.61883,1.0,1,0.66856,0.52782,,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.90625,0.29487,0.61307,12.08216,1.0,1,0.66891,0.52699,9.93082,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.92188,0.29481,0.61297,11.88877,1.0,1,0.66866,0.52732,9.50307,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.9375,0.29477,0.61289,11.5467,1.0,1,0.66896,0.52741,10.35619,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.95312,0.29483,0.61284,11.71203,1.0,1,0.66881,0.52795,,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
208.96875,0.29483,0.61284,11.71203,1.0,1,0.66881,0.52795,9.43388,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.0,0.29471,0.6131,11.85929,1.0,1,0.669,0.52717,10.42668,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.01562,0.29484,0.61395,11.45349,1.0,1,0.66875,0.52758,9.68283,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.03125,0.29489,0.61356,11.20819,1.0,1,0.66875,0.52761,9.57834,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.04688,0.29513,0.61367,,1.0,1,0.66943,0.52727,9.76722,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.0625,0.29525,0.61308,11.39338,1.0,1,0.66953,0.52778,,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.07812,0.29531,0.61314,11.449,1.0,1,0.66969,0.52778,,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.09375,0.29535,0.61371,,1.0,1,0.66965,0.5283,,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.10938,0.29513,0.6126,11.26788,1.0,1,0.66951,0.52694,10.0607,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.125,0.29513,0.6126,11.26788,1.0,1,0.66952,0.52739,9.80654,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.14062,0.29614,0.61387,11.97688,1.0,1,0.66886,0.52652,10.42481,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.15625,0.29614,0.61387,11.97688,1.0,1,0.66849,0.52616,10.56957,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.17188,0.29586,0.61386,12.22262,1.0,1,0.66875,0.52592,10.99578,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.1875,0.29539,0.613,,1.0,1,0.66883,0.52545,10.8018,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.20312,0.29535,0.61199,,1.0,1,0.66875,0.52557,10.948,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.21875,0.29539,0.61198,,1.0,1,0.66875,0.52557,10.948,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.23438,0.29552,0.61229,11.57556,1.0,1,0.66902,0.5264,10.47747,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.25,0.2956,0.61229,11.54355,1.0,1,0.66907,0.52592,10.79756,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.26562,0.29572,0.61215,,1.0,1,0.66907,0.52586,10.85797,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.28125,0.29615,0.61323,11.77245,1.0,1,0.66902,0.5254,11.34592,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.3125,0.29628,0.61285,11.81034,1.0,1,0.66906,0.526,11.15981,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.32812,0.29624,0.61292,11.90863,1.0,1,0.66906,0.526,11.15981,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.34375,0.29687,0.61351,12.07465,1.0,1,0.66925,0.52637,10.89145,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.35938,0.29621,0.61303,12.05084,1.0,1,0.66931,0.5265,10.69258,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.375,0.2962,0.61338,12.0023,1.0,1,0.6693,0.52641,10.56668,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.39062,0.2964,0.61335,11.2795,1.0,1,0.66946,0.52659,10.60246,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.40625,0.29613,0.61329,11.79984,1.0,1,0.66962,0.5261,11.07003,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.42188,0.29621,0.61303,12.05084,1.0,1,0.66962,0.5261,11.07003,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.4375,0.29631,0.61285,11.80314,1.0,1,0.66955,0.52561,11.56411,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.45312,0.29617,0.6126,11.48267,1.0,1,0.66945,0.52581,11.19133,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.46875,0.29634,0.61274,12.09407,1.0,1,0.66945,0.52578,11.21392,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.48438,0.29651,0.61265,11.62932,1.0,1,0.66965,0.5247,11.52501,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.5,0.29706,0.61248,11.81315,1.0,1,0.66977,0.52544,11.56134,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.51562,0.29706,0.61248,11.81315,1.0,1,0.66977,0.52544,11.56134,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.53125,0.29757,0.61219,12.11394,1.0,1,0.67015,0.52544,10.81684,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.54688,0.29721,0.61246,11.63306,1.0,1,0.67006,0.52416,11.41047,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.5625,0.2971,0.6125,11.87497,1.0,1,0.67013,0.52411,11.39297,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.57812,0.29662,0.61223,11.50012,1.0,1,0.67003,0.5245,10.55756,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.59375,0.29691,0.6122,12.02475,1.0,1,0.66952,0.52541,10.28597,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.60938,0.29691,0.6122,12.02475,1.0,1,0.66953,0.52537,10.32158,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
209.64062,0.2962,0.6136,,1.0,1,0.66944,0.52623,10.03822,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
210.14062,0.29324,0.61267,11.76992,1.0,1,0.66694,0.52618,10.0855,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
210.15625,0.29303,0.61259,12.00452,1.0,1,0.66715,0.52622,10.36967,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
210.17188,0.2939,0.61244,11.1246,1.0,1,0.66811,0.52549,9.76225,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
210.1875,0.29433,0.61124,,1.0,1,0.66858,0.52608,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
210.20312,0.29462,0.61133,,1.0,1,0.66804,0.5265,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.60938,0.29954,0.61036,11.86588,1.0,1,0.67357,0.5267,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.625,0.29929,0.61063,12.34449,1.0,1,0.67273,0.52648,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.65625,0.29929,0.61063,12.34449,1.0,1,0.67267,0.52646,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.65625,0.2998,0.60949,11.38811,1.0,1,0.67421,0.51116,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.67188,0.30003,0.60956,11.88849,1.0,1,0.67472,0.52691,10.9463,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.6875,0.30015,0.60909,11.92173,1.0,1,0.67449,0.527,10.66211,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.70312,0.30131,0.60869,12.03507,1.0,1,0.6751,0.52578,10.20975,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.71875,0.30137,0.60839,11.72811,1.0,1,0.67573,0.52352,11.0405,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.73438,0.30139,0.60835,11.80552,1.0,1,0.67569,0.52268,10.99589,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.75,0.30115,0.60925,12.48385,1.0,1,0.67534,0.52489,9.97118,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.76562,0.30037,0.60912,,1.0,1,0.67492,0.52653,10.58168,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.78125,0.30044,0.60916,,1.0,1,0.67479,0.52655,10.73365,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
211.79688,0.29929,0.60953,12.09543,1.0,1,0.67397,0.52522,,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.8125,0.29883,0.60949,12.11888,1.0,1,0.67348,0.52327,10.74911,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.82812,0.29877,0.60984,11.95945,1.0,1,0.67347,0.52329,10.89515,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.84375,0.29917,0.60869,12.79189,1.0,1,0.67349,0.52438,10.41574,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.875,0.29923,0.60892,12.0638,1.0,1,0.67378,0.52248,11.46218,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.89062,0.29964,0.60866,12.13871,1.0,1,0.67399,0.52268,11.61896,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.90625,0.30001,0.60846,12.56603,1.0,1,0.67458,0.52571,11.30261,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.92188,0.30007,0.60866,12.43479,1.0,1,0.67493,0.52584,11.16926,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.9375,0.30064,0.60894,12.49648,1.0,1,0.67493,0.52584,11.16926,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.95312,0.29943,0.60932,12.2189,1.0,1,0.67387,0.52605,11.55809,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.96875,0.29884,0.60858,12.90388,1.0,1,0.67341,0.52612,11.37521,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
211.98438,0.29878,0.60892,12.83135,1.0,1,0.67347,0.52593,11.52353,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.0,0.29729,0.61026,12.21534,1.0,1,0.67205,0.52518,11.86494,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.01562,0.29668,0.6104,12.29671,1.0,1,0.67124,0.52462,11.78447,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.03125,0.29712,0.61101,13.01212,1.0,1,0.6711,0.52489,12.24449,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.04688,0.29596,0.61026,12.21534,1.0,1,0.67071,0.52486,11.65883,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.0625,0.29596,0.61026,12.21534,1.0,1,0.6707,0.52378,12.05231,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.07812,0.29596,0.61026,12.21534,1.0,1,0.67073,0.52378,12.1203,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.09375,0.29685,0.61037,12.48378,1.0,1,0.67106,0.52633,12.2308,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.10938,0.29676,0.61031,12.07271,1.0,1,0.67158,0.52649,10.74786,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.125,0.29678,0.61037,12.23038,1.0,1,0.67163,0.52619,10.80771,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.14062,0.29662,0.61128,12.32933,1.0,1,0.67145,0.52735,11.19374,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.15625,0.29651,0.61088,13.05426,1.0,1,0.67098,0.52523,12.01884,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.1875,0.29644,0.61067,13.03362,1.0,1,0.67101,0.52462,11.77789,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.20312,0.29601,0.61185,13.00915,1.0,1,0.67075,0.525,11.69879,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.21875,0.2954,0.6118,12.75638,1.0,1,0.66972,0.52409,12.14126,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.23438,0.29535,0.6121,12.78035,1.0,1,0.66974,0.52443,12.17756,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.25,0.29563,0.61145,12.94505,1.0,1,0.66986,0.52482,11.78269,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.26562,0.29618,0.61177,12.79362,1.0,1,0.67085,0.52626,10.51017,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.28125,0.29626,0.61173,12.81724,1.0,1,0.67064,0.52623,10.76876,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.3125,0.29681,0.61108,12.27672,1.0,1,0.67153,0.52484,12.2018,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.3125,0.29724,0.61041,12.26674,1.0,1,0.67178,0.52768,11.10566,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.34375,0.29803,0.61059,12.89002,1.0,1,0.67221,0.52752,11.26423,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.34375,0.29813,0.61089,12.80763,1.0,1,0.67237,0.52729,11.19087,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.35938,0.29803,0.61112,12.76863,1.0,1,0.67265,0.5281,10.76377,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.375,0.29819,0.61088,12.67844,1.0,1,0.67248,0.52816,10.68491,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.39062,0.29752,0.61158,13.23489,1.0,1,0.67189,0.52603,11.61292,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.40625,0.29669,0.61184,12.64639,1.0,1,0.67097,0.52603,11.8417,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.42188,0.29679,0.61204,13.01715,1.0,1,0.67092,0.52631,11.75487,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.4375,0.29605,0.6114,12.6236,1.0,1,0.6707,0.52651,10.49254,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.45312,0.29656,0.61086,12.88647,1.0,1,0.67104,0.52476,11.31358,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.46875,0.29659,0.61071,13.02514,1.0,1,0.67104,0.52476,11.31358,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.48438,0.29807,0.61056,12.1981,1.0,1,0.67225,0.52635,11.65531,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.53125,0.29831,0.61053,12.30299,1.0,1,0.67242,0.52583,11.86263,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.53125,0.29829,0.61047,12.29695,1.0,1,0.67268,0.5253,12.11132,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.54688,0.29839,0.61134,12.64724,1.0,1,0.67366,0.52696,11.21542,1.0,1,0.0,0.0,0,0.0,19,17,-999,1,160,245
212.84375,0.297,0.61287,12.27793,1.0,1,0.67214,0.52557,12.25889,1.0,1,0.0,0.0,0,0.24624,20,17,-999,1,160,245
212.85938,0.29702,0.61312,12.0901,1.0,1,0.6713,0.52654,12.11686,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
212.875,0.29662,0.61275,11.3301,1.0,1,0.67142,0.52653,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
212.89062,0.29601,0.61385,12.06674,1.0,1,0.67075,0.5266,11.39406,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
212.90625,0.29643,0.6128,11.1739,1.0,1,0.67088,0.52663,11.38736,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
212.92188,0.29669,0.61279,11.63011,1.0,1,0.6709,0.52668,11.7938,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
212.9375,0.2969,0.61261,11.09862,1.0,1,0.67242,0.52712,11.04226,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
212.95312,0.29768,0.61235,12.13405,1.0,1,0.67272,0.5267,10.42339,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
212.96875,0.29768,0.61231,11.99775,1.0,1,0.67291,0.52707,11.24177,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
212.98438,0.29875,0.61229,12.2355,1.0,1,0.67366,0.52646,11.96066,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.0,0.29912,0.61232,11.57532,1.0,1,0.67401,0.52782,11.34438,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.01562,0.29932,0.6123,11.87351,1.0,1,0.67431,0.52724,11.30147,1.0,1,2033.73035,300.44839,0,0.0,20,17,-999,1,160,245
213.03125,0.29946,0.61258,11.40049,1.0,1,0.6742,0.52855,11.12975,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.04688,0.29852,0.61235,11.48573,1.0,1,0.67321,0.53002,11.6016,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.0625,0.29852,0.61243,11.47122,1.0,1,0.67337,0.5297,11.62896,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.07812,0.29738,0.61351,10.58663,1.0,1,0.67289,0.53046,11.04619,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.09375,0.29723,0.61399,10.35938,1.0,1,0.67166,0.52776,10.63427,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.10938,0.29724,0.61392,10.32123,1.0,1,0.67166,0.52811,10.6734,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.14062,0.29711,0.61386,10.23235,1.0,1,0.67189,0.52925,9.95945,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.15625,0.2976,0.61399,10.25609,1.0,1,0.67175,0.5295,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.17188,0.29765,0.6136,10.11676,1.0,1,0.67194,0.52965,10.04073,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.1875,0.29839,0.61438,9.6389,1.0,1,0.67266,0.53069,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.20312,0.29806,0.61459,,1.0,1,0.67249,0.53178,10.04787,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.21875,0.29778,0.61466,9.68321,1.0,1,0.67249,0.53178,10.04787,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.23438,0.2966,0.61464,,1.0,1,0.67233,0.53144,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.25,0.29604,0.61387,,1.0,1,0.67152,0.53157,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.26562,0.29591,0.61461,,1.0,1,0.67046,0.53119,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.875,0.30044,0.60665,11.12565,1.0,1,0.67456,0.52368,10.62202,1.0,1,0.0,0.0,0,0.0,21,17,-999,1,160,245
213.89062,0.2996,0.60697,11.38344,1.0,1,0.6743,0.52281,10.49531,1.0,1,0.0,0.0,0,0.0,21,17,-999,1,160,245
213.90625,0.29973,0.60666,11.61759,1.0,1,0.6741,0.52241,10.08636,1.0,1,0.0,0.0,0,0.0,21,17,-999,1,160,245
213.92188,0.298,0.60828,11.23639,1.0,1,0.67279,0.52381,11.26342,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.9375,0.29747,0.60681,10.65707,1.0,1,0.67188,0.52311,11.68903,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.95312,0.29689,0.60757,11.2151,1.0,1,0.67159,0.52261,11.38328,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.96875,0.29679,0.60776,11.49706,1.0,1,0.67111,0.52348,11.35737,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
213.98438,0.29711,0.60724,11.66049,1.0,1,0.67113,0.52145,11.72558,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
214.0,0.29664,0.60677,10.979,1.0,1,0.67093,0.52106,11.68878,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
214.01562,0.29654,0.60648,10.84411,1.0,1,0.67089,0.52258,11.78235,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
214.03125,0.29709,0.60692,11.46505,1.0,1,0.67218,0.52119,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
214.04688,0.2973,0.60703,11.85582,1.0,1,0.67209,0.52133,,1.0,1,0.0,0.0,0,0.0,20,17,-999,1,160,245
